Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,Offensive Fouls,Charge Fouls Drawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,HeaveAttempts,Charge Fouls,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,BlockingFoulsDrawn,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,HeaveMakes,Arc3PctBlocked,Season,year,SeasonType,Transition Take Fouls,Transition Take Fouls Drawn
48:00,96,95,33,14,18,191,15,32,2.0,11.0,2.0,7.0,9.0,21,1.0,7.0,2.0,4,2.0,2.0,,2.0,11,39,2.0,5.0,2.0,15.0,25,60,13,43,16,105,4.0,14,4.0,7.0,1.0,21,6.0,15.0,2.0,17.0,7.0,25.0,22,28,24,15.0,6.0,38,11,10.0,11,8,19,6.0,2.0,8,2.0,1.0,46,9.0,14.0,16,13,1.0,30,23,53,2.0,8.0,4.0,4.0,6,2.0,2.0,2,,4.0,,8,1.0,2.0,9,,18,2.0,21,4.0,1.0,20,3.0,,,8,1.0,2.0,4.0,1.0,3.0,4.0,1.0,,,,84,25.0,33,1.0,2.0,0.44,0.5,0.6153846153846154,0.3023255813953488,0.5714285714285714,0.11764705882352941,0.30952380952380953,0.4166666666666667,0.2857142857142857,0.4,0.4320388349514563,0.47619047619047616,0.28125,0.47297297297297297,0.4772727272727273,0.3472222222222222,0.4174757281553398,0.16666666666666666,0.21875,0.75,0.3333333333333333,0.5909090909090909,0.4,0.6666666666666666,0.32142857142857145,0.6304347826086957,0.36507936507936506,0.4117647058823529,0.5,0.16666666666666666,0.3333333333333333,,0.4444444444444444,0.6,1.0,0.7142857142857143,0.3333333333333333,0.03773584905660377,95.5,0.25,15.125,15.031578947368422,13.927083333333334,13.91578947368421,0.3106796116504854,0.46875,0.6,0.5333333333333333,0.20388349514563106,0.42857142857142855,0.45,0.2222222222222222,0.06796116504854369,0.14285714285714285,0.2,1.0,0.038834951456310676,0.5,0.5,1.0,0.3786407766990291,0.28205128205128205,0.28205128205128205,0.5454545454545454,0.5238095238095238,0.18181818181818182,0.09523809523809523,1.0,1.0,0.23809523809523808,0.4,1.0,0.21875,0.2857142857142857,0.0625,,0.46875,0.13333333333333333,0.7281553398058253,0.2894736842105263,0.5273254901960784,0.510115625,0.513816129032258,0.08256880733944955,0.12307692307692308,0.022727272727272728,0.2,0.23809523809523808,6.0,26.409302325581393,0.34375,2024-10-23,0022400068,CHA,,,0.047619047619047616,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1.0,
48:00,107,108,54,49,20,215,20,35,7.0,14.0,13.0,21.0,4.0,15,2.0,5.0,1.0,9,,1.0,1.0,5.0,16,34,2.0,4.0,10.0,19.0,26,55,17,43,25,128,9.0,17,2.0,5.0,3.0,27,14.0,29.0,11.0,24.0,11.0,72.0,20,32,30,21.0,14.0,34,16,6.0,10,10,20,9.0,1.0,9,,1.0,50,8.0,16.0,14,21,6.0,41,26,67,6.0,10.0,6.0,4.0,8,1.0,2.0,11,,6.0,1.0,19,2.0,7.0,15,,32,3.0,25,1.0,,36,2.0,,,13,,6.0,3.0,2.0,1.0,4.0,2.0,,,,101,72.0,54,4.0,6.0,0.38461538461538464,0.5263157894736842,0.5882352941176471,0.3953488372093023,0.4,0.4583333333333333,0.3953488372093023,0.4727272727272727,0.5294117647058824,0.4827586206896552,0.5255102040816326,0.5454545454545454,0.5754716981132075,0.5565217391304348,0.5625,0.6,0.4387755102040816,0.10909090909090909,0.08571428571428572,0.42105263157894735,0.8571428571428571,0.6,0.5714285714285714,0.7777777777777778,0.32,0.660377358490566,0.4528301886792453,0.6,0.5,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.5555555555555556,0.5909090909090909,0.75,0.75,0.8333333333333334,0.13043478260869565,107.5,0.5,13.05607476635514,13.731481481481481,12.42056074766355,12.787037037037036,0.35714285714285715,0.5714285714285714,0.625,0.45,0.15306122448979592,0.26666666666666666,0.3333333333333333,,0.05102040816326531,0.4,0.4,0.5,0.09183673469387756,0.1111111111111111,0.14285714285714285,1.0,0.3469387755102041,0.47058823529411764,0.47058823529411764,0.5625,0.6363636363636364,0.5,0.045454545454545456,,,0.18181818181818182,0.5,1.0,0.39622641509433965,0.6190476190476191,0.09433962264150944,0.2,0.3584905660377358,0.5263157894736842,0.7959183673469388,0.47058823529411764,0.555973469387755,0.56743125,0.567811320754717,0.11926605504587157,0.19696969696969696,,0.2109375,0.5625,5.121818181818182,25.269767441860463,0.5046728971962616,2024-10-25,0022400082,MEM,3.0,1.0,0.2,,,2.0,0.14285714285714285,1.0,,2.0,2.0,0.046511627906976744,0.2222222222222222,0.4,,,1.0,,1.0,,,,2024-25,2025,Regular Season,,
48:00,95,94,30,26,13,189,17,25,2.0,5.0,5.0,6.0,6.0,17,2.0,9.0,2.0,5,,1.0,,,11,36,2.0,3.0,2.0,11.0,25,51,13,41,17,106,3.0,8,2.0,4.0,3.0,15,8.0,14.0,2.0,11.0,8.0,30.0,26,24,24,15.0,2.0,36,11,7.0,13,8,21,6.0,2.0,9,3.0,1.0,50,9.0,5.0,7,20,1.0,28,15,43,2.0,10.0,6.0,4.0,6,2.0,5.0,5,1.0,1.0,,11,1.0,6.0,11,,24,1.0,18,2.0,1.0,21,2.0,,1.0,7,2.0,1.0,3.0,2.0,1.0,3.0,3.0,,,,91,30.0,30,2.0,1.0,0.52,0.5416666666666666,0.6153846153846154,0.3170731707317073,0.5,0.18181818181818182,0.3170731707317073,0.49019607843137253,0.375,0.5714285714285714,0.483695652173913,0.5,0.44,0.525,0.5357142857142857,0.5357142857142857,0.44565217391304346,0.13725490196078433,0.24,0.5454545454545454,1.0,0.7142857142857143,0.19230769230769232,0.6363636363636364,0.34615384615384615,0.6923076923076923,0.2692307692307692,0.375,0.18181818181818182,,0.30434782608695654,0.6666666666666666,0.625,0.8571428571428571,0.8,0.8,0.5,0.044444444444444446,94.5,1.0,15.736842105263158,14.73404255319149,14.6,14.180851063829786,0.2717391304347826,0.68,0.8947368421052632,0.5294117647058824,0.18478260869565216,0.35294117647058826,0.375,0.5,0.09782608695652174,0.2222222222222222,0.2222222222222222,0.5,0.05434782608695652,0.4,0.4,1.0,0.391304347826087,0.3055555555555556,0.3055555555555556,0.5454545454545454,0.4166666666666667,0.4,0.08333333333333333,,,0.25,0.6666666666666666,0.5,0.24,0.8333333333333334,,,0.44,0.18181818181818182,0.717391304347826,0.3055555555555556,0.5480625,0.4678785714285714,0.50338,0.09090909090909091,0.125,0.046511627906976744,0.14150943396226415,0.2830188679245283,6.935294117647058,25.558536585365857,0.3157894736842105,2024-10-26,0022400094,SAS,1.0,,0.058823529411764705,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,2024-25,2025,Regular Season,,
48:00,92,92,25,29,13,184,13,26,3.0,8.0,4.0,6.0,4.0,10,3.0,12.0,2.0,6,,,1.0,1.0,13,31,2.0,2.0,3.0,8.0,20,48,15,37,21,106,5.0,11,2.0,2.0,2.0,18,7.0,13.0,4.0,9.0,8.0,34.0,20,20,30,15.0,4.0,31,13,5.0,10,10,20,8.0,2.0,7,1.0,2.0,50,7.0,9.0,13,17,2.0,32,16,48,3.0,6.0,3.0,3.0,6,2.0,4.0,6,1.0,2.0,1.0,12,1.0,3.0,9,,23,1.0,21,,2.0,24,2.0,,,11,,2.0,2.0,2.0,,2.0,1.0,,,,88,34.0,25,2.0,2.0,0.5,0.5555555555555556,0.6666666666666666,0.40540540540540543,1.0,0.4444444444444444,0.40540540540540543,0.4166666666666667,0.45454545454545453,0.5384615384615384,0.5,0.6153846153846154,0.5909090909090909,0.5520833333333334,0.6,0.6538461538461539,0.43529411764705883,0.10416666666666667,0.15384615384615385,0.5,0.6666666666666666,0.6296296296296297,0.32142857142857145,0.6190476190476191,0.3181818181818182,0.625,0.32,0.6153846153846154,,0.1111111111111111,0.2777777777777778,0.5,0.75,0.3,1.0,0.5625,0.8,0.06818181818181818,92.0,0.5,16.597826086956523,14.706521739130435,15.923913043478262,13.793478260869565,0.3058823529411765,0.5,0.5909090909090909,0.5384615384615384,0.11764705882352941,0.4,0.4444444444444444,0.25,0.1411764705882353,0.25,0.25,0.6666666666666666,0.07058823529411765,0.3333333333333333,0.3333333333333333,1.0,0.36470588235294116,0.41935483870967744,0.43333333333333335,0.6153846153846154,0.6153846153846154,0.375,,,,0.15384615384615385,1.0,1.0,0.2727272727272727,0.6666666666666666,0.045454545454545456,1.0,0.36363636363636365,0.375,0.7411764705882353,0.41935483870967744,0.5608041176470587,0.5385,0.5207136363636363,0.11702127659574468,0.19298245614035087,,0.16981132075471697,0.32075471698113206,7.35625,25.194594594594594,0.2717391304347826,2024-10-28,0022400109,SAS,1.0,,0.1,,,1.0,,,,1.0,,0.02702702702702703,,,,,,,,,,0.03225806451612903,2024-25,2025,Regular Season,,
48:00,93,93,36,21,18,186,21,38,6.0,11.0,9.0,15.0,9.0,17,2.0,8.0,,10,,2.0,,3.0,8,24,1.0,5.0,2.0,5.0,32,63,8,34,20,108,7.0,14,1.0,7.0,3.0,20,14.0,25.0,2.0,8.0,10.0,44.0,30,34,18,6.0,6.0,24,8,7.0,15,6,21,6.0,,8,6.0,1.0,48,10.0,13.0,15,20,1.0,36,23,59,3.0,4.0,3.0,1.0,6,,3.0,4,,3.0,,10,1.0,4.0,8,,20,1.0,27,3.0,4.0,27,5.0,,,11,,5.0,4.0,1.0,3.0,4.0,4.0,,,,88,43.0,35,1.0,4.0,0.46875,0.5172413793103449,0.75,0.23529411764705882,0.14285714285714285,0.25,0.23529411764705882,0.5079365079365079,0.5,0.56,0.4536082474226804,0.40476190476190477,0.5151515151515151,0.5,0.43478260869565216,0.55,0.35051546391752575,0.1111111111111111,0.15789473684210525,0.6,0.5,0.7692307692307693,0.43333333333333335,0.8333333333333334,0.4,0.7954545454545454,0.41818181818181815,0.5625,0.375,0.16666666666666666,0.3125,0.5555555555555556,0.75,0.7692307692307693,0.8,0.7857142857142857,1.0,0.061224489795918366,93.0,1.0,17.333333333333332,13.634408602150538,16.053763440860216,13.279569892473118,0.3917525773195876,0.5526315789473685,0.65625,0.38095238095238093,0.17525773195876287,0.5294117647058824,0.5625,0.6666666666666666,0.08247422680412371,0.25,0.25,0.5,0.10309278350515463,,,,0.24742268041237114,0.3333333333333333,0.3333333333333333,0.75,0.5238095238095238,0.5454545454545454,0.09523809523809523,,,0.23809523809523808,0.2,,0.45454545454545453,0.6,0.09090909090909091,,0.15151515151515152,0.4,0.7422680412371134,0.3333333333333333,0.561201030927835,0.6196714285714285,0.5647575757575758,0.10679611650485436,0.15942028985507245,,0.18518518518518517,0.4074074074074074,5.765079365079365,24.77058823529412,0.3870967741935484,2024-10-31,0022400129,DAL,1.0,,0.058823529411764705,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,,
53:00,106,105,28,45,20,211,20,34,10.0,13.0,5.0,10.0,7.0,20,2.0,8.0,5.0,13,,1.0,,,10,32,,3.0,6.0,9.0,29,62,15,45,18,121,12.0,17,,4.0,,24,8.0,21.0,6.0,9.0,6.0,40.0,24,34,45,,18.0,32,10,4.0,12,15,27,10.0,5.0,7,3.0,2.0,69,8.0,14.0,13,14,8.0,35,23,58,3.0,10.0,5.0,5.0,5,,3.0,6,1.0,2.0,1.0,11,1.0,3.0,14,,32,2.0,22,4.0,,24,2.0,,,10,,3.0,5.0,3.0,1.0,6.0,4.0,,1.0,,97,40.0,28,8.0,3.0,0.41379310344827586,0.6,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.46774193548387094,0.7058823529411765,0.38095238095238093,0.48130841121495327,0.5714285714285714,0.5666666666666667,0.5127118644067796,0.5454545454545454,0.5882352941176471,0.4205607476635514,0.06451612903225806,0.029411764705882353,0.45454545454545453,0.8888888888888888,0.7,0.4375,0.8125,0.26666666666666666,0.75,0.3548387096774194,0.5714285714285714,0.4166666666666667,0.16666666666666666,0.2727272727272727,0.25,0.625,0.8333333333333334,0.6666666666666666,0.8,1.0,0.05084745762711865,95.54716981132076,0.6666666666666666,14.952830188679245,15.19047619047619,14.20754716981132,14.523809523809524,0.3177570093457944,0.5882352941176471,0.6060606060606061,0.35,0.18691588785046728,0.35,0.4117647058823529,0.42857142857142855,0.07476635514018691,0.25,0.25,1.0,0.12149532710280374,0.38461538461538464,0.38461538461538464,1.0,0.29906542056074764,0.3125,0.3125,1.0,0.6190476190476191,0.7692307692307693,0.047619047619047616,,,0.14285714285714285,,,0.3333333333333333,0.5,,,0.3,0.6666666666666666,0.7383177570093458,0.3125,0.5382219626168224,0.53926875,0.5108233333333333,0.08695652173913043,0.14285714285714285,,0.19834710743801653,0.3305785123966942,5.929032258064517,25.346666666666664,0.2641509433962264,2024-11-02,0022400144,GSW,,,0.15,,,2.0,0.2,1.0,1.0,,1.0,,,0.3333333333333333,,,1.0,1.0,,,,,2024-25,2025,Regular Season,,
48:00,92,91,12,30,14,183,16,18,5.0,6.0,1.0,1.0,15.0,30,4.0,7.0,1.0,7,,1.0,,1.0,7,26,1.0,3.0,,1.0,35,55,8,33,15,109,6.0,9,1.0,4.0,,15,3.0,7.0,,2.0,2.0,8.0,28,42,21,3.0,6.0,26,7,4.0,14,7,21,6.0,1.0,8,5.0,1.0,49,9.0,6.0,13,25,3.0,41,15,56,,4.0,3.0,1.0,6,,3.0,5,,3.0,2.0,11,3.0,2.0,10,,20,1.0,18,3.0,2.0,18,1.0,,1.0,9,,,6.0,2.0,4.0,6.0,3.0,,,,94,8.0,12,2.0,,0.4,0.4375,0.875,0.24242424242424243,0.25,,0.24242424242424243,0.6363636363636364,0.6666666666666666,0.42857142857142855,0.5340909090909091,0.5769230769230769,0.3333333333333333,0.5625,0.5769230769230769,0.36363636363636365,0.375,0.07272727272727272,,0.5454545454545454,1.0,0.6756756756756757,0.3333333333333333,0.7647058823529411,0.36,0.7037037037037037,0.3488372093023256,,0.46153846153846156,,0.3684210526315789,0.3333333333333333,0.14285714285714285,0.7777777777777778,1.0,0.75,0.8,,91.5,0.5,16.25,15.219780219780219,15.206521739130435,14.527472527472527,0.20454545454545456,0.8888888888888888,0.8888888888888888,0.5,0.3409090909090909,0.5,0.5769230769230769,0.3333333333333333,0.07954545454545454,0.5714285714285714,0.5714285714285714,0.25,0.07954545454545454,0.14285714285714285,0.14285714285714285,1.0,0.29545454545454547,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.46153846153846156,0.8333333333333334,0.07692307692307693,,,0.23076923076923078,0.3333333333333333,1.0,0.1111111111111111,1.0,0.1111111111111111,,0.1111111111111111,,0.5795454545454546,0.2692307692307692,0.4971818181818182,0.55391,0.4327722222222222,0.09375,0.14285714285714285,,0.13761467889908258,0.07339449541284404,7.032727272727273,26.23939393939394,0.13043478260869565,2024-11-04,0022400161,NYK,1.0,,0.13333333333333333,,,1.0,0.2,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,,
48:00,101,102,23,12,11,203,23,33,2.0,6.0,6.0,7.0,13.0,25,8.0,11.0,3.0,5,,,2.0,2.0,7,22,,1.0,1.0,6.0,44,69,10,27,9,127,5.0,12,,1.0,,10,8.0,13.0,3.0,8.0,2.0,27.0,42,46,21,9.0,6.0,22,7,5.0,21,7,28,4.0,3.0,12,5.0,4.0,63,5.0,8.0,17,19,2.0,38,14,52,1.0,10.0,8.0,2.0,6,3.0,4.0,6,2.0,2.0,,12,,4.0,6,,13,,13,,,15,3.0,,,8,,1.0,5.0,3.0,2.0,5.0,4.0,,,,117,27.0,23,1.0,1.0,0.4772727272727273,0.5121951219512195,0.7,0.37037037037037035,,0.375,0.37037037037037035,0.6376811594202898,0.4166666666666667,0.6153846153846154,0.6145833333333334,0.38461538461538464,0.5952380952380952,0.6225490196078431,0.38461538461538464,0.6136363636363636,0.28125,0.07246376811594203,0.09090909090909091,0.5,1.0,0.7916666666666666,0.32,0.85,0.29411764705882354,0.8181818181818182,0.30952380952380953,0.5,0.25,,0.3333333333333333,,0.875,0.7777777777777778,0.7142857142857143,0.8421052631578947,1.0,0.027777777777777776,101.5,0.8,14.099009900990099,14.27450980392157,13.712871287128714,13.823529411764707,0.34375,0.696969696969697,0.7666666666666667,0.5217391304347826,0.2604166666666667,0.52,0.5652173913043478,0.38461538461538464,0.11458333333333333,0.7272727272727273,0.7272727272727273,0.5,0.052083333333333336,0.6,0.6,1.0,0.22916666666666666,0.3181818181818182,0.3333333333333333,0.5714285714285714,0.46153846153846156,0.3333333333333333,,,,0.07692307692307693,,,0.3333333333333333,0.8571428571428571,0.09523809523809523,1.0,0.2857142857142857,0.16666666666666666,0.625,0.3181818181818182,0.5194890625,0.5045055555555555,0.5024761904761904,0.07920792079207921,0.10810810810810811,,0.07874015748031496,0.2125984251968504,6.521739130434782,26.21851851851852,0.22772277227722773,2024-11-06,0022400173,SAS,,,0.08,,,,,,,1.0,1.0,0.037037037037037035,,0.2,,,,,,,,0.045454545454545456,2024-25,2025,Regular Season,1.0,
48:00,103,102,40,18,15,205,15,29,5.0,11.0,5.0,9.0,10.0,25,3.0,6.0,2.0,7,,1.0,2.0,5.0,9,23,1.0,1.0,3.0,11.0,28,60,11,30,18,107,7.0,13,1.0,2.0,2.0,19,8.0,14.0,5.0,16.0,7.0,38.0,22,34,24,9.0,12.0,23,9,8.0,11,8,19,6.0,2.0,5,5.0,1.0,46,5.0,11.0,17,17,3.0,37,17,54,4.0,7.0,3.0,4.0,9,2.0,4.0,8,,5.0,1.0,17,1.0,9.0,9,,18,1.0,23,1.0,,26,4.0,,,12,,3.0,3.0,3.0,,3.0,3.0,,,,88,38.0,40,2.0,2.0,0.39285714285714285,0.5,0.7272727272727273,0.36666666666666664,0.5,0.3125,0.36666666666666664,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.49444444444444446,0.5666666666666667,0.5166666666666667,0.5297029702970297,0.59375,0.5428571428571428,0.3333333333333333,0.13333333333333333,0.1724137931034483,0.5294117647058824,1.0,0.8095238095238095,0.34375,0.8095238095238095,0.2631578947368421,0.8095238095238095,0.3137254901960784,0.21428571428571427,0.4,0.6666666666666666,0.35714285714285715,,0.8888888888888888,0.7,1.0,0.7777777777777778,1.0,0.09302325581395349,102.5,1.0,14.941747572815533,13.147058823529411,14.388349514563107,12.696078431372548,0.32222222222222224,0.5172413793103449,0.625,0.3333333333333333,0.2777777777777778,0.4,0.45454545454545453,0.5,0.06666666666666667,0.5,0.5,0.3333333333333333,0.07777777777777778,0.2857142857142857,0.2857142857142857,1.0,0.25555555555555554,0.391304347826087,0.391304347826087,0.6666666666666666,0.7333333333333333,0.45454545454545453,0.06666666666666667,,,0.06666666666666667,1.0,1.0,0.3,0.5555555555555556,0.16666666666666666,0.4,0.36666666666666664,0.2727272727272727,0.6555555555555556,0.391304347826087,0.5190211111111112,0.5542333333333334,0.536875,0.12244897959183673,0.17647058823529413,,0.17757009345794392,0.35514018691588783,5.8966666666666665,25.6,0.3883495145631068,2024-11-08,0022400192,OKC,3.0,,0.12,,,2.0,,,,,1.0,,,0.25,,,,,,,,,2024-25,2025,Regular Season,,
48:00,94,94,14,20,18,188,16,21,5.0,7.0,2.0,3.0,11.0,26,4.0,12.0,4.0,12,1.0,3.0,,1.0,3,22,,3.0,1.0,2.0,31,59,7,34,18,101,5.0,9,1.0,6.0,3.0,16,5.0,7.0,1.0,3.0,9.0,22.0,28,34,15,6.0,2.0,22,3,6.0,14,5,19,1.0,4.0,7,5.0,2.0,43,12.0,9.0,15,18,3.0,36,21,57,,10.0,7.0,3.0,6,,3.0,6,1.0,3.0,1.0,12,4.0,1.0,9,,21,2.0,21,4.0,,24,2.0,,2.0,9,,3.0,5.0,1.0,4.0,5.0,2.0,,,,85,22.0,14,3.0,3.0,0.45161290322580644,0.4666666666666667,0.7142857142857143,0.20588235294117646,0.16666666666666666,0.3333333333333333,0.20588235294117646,0.5254237288135594,0.5555555555555556,0.7142857142857143,0.44623655913978494,0.43333333333333335,0.65,0.49029126213592233,0.47058823529411764,0.7333333333333333,0.3655913978494624,0.1016949152542373,,0.5,0.75,0.72,0.32142857142857145,0.6818181818181818,0.4444444444444444,0.7021276595744681,0.38181818181818183,0.2,0.4,0.25,0.3684210526315789,0.625,0.6666666666666666,0.7272727272727273,0.8,0.75,0.5,,94.0,0.4,15.787234042553191,14.851063829787234,14.553191489361701,14.22340425531915,0.22580645161290322,0.7619047619047619,0.7619047619047619,0.4375,0.27956989247311825,0.4230769230769231,0.55,0.45454545454545453,0.12903225806451613,0.3333333333333333,0.3333333333333333,0.5,0.12903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.23655913978494625,0.13636363636363635,0.13636363636363635,0.3333333333333333,0.4666666666666667,0.7142857142857143,0.2,0.3333333333333333,1.0,0.2,,,0.3,0.6666666666666666,0.1,,0.2,0.5,0.5913978494623656,0.13636363636363635,0.5163048387096775,0.5931083333333333,0.545735,0.09,0.13636363636363635,,0.15841584158415842,0.21782178217821782,8.44915254237288,25.0,0.14893617021276595,2024-11-10,0022400201,DET,2.0,2.0,0.23076923076923078,,,1.0,0.4,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,,
