EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,SecondChanceAtRimPctAssisted,OffShortMidRangeReboundPct,SecondChanceShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PenaltyTurnovers,BlockedShortMidRange,DefShortMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimPctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Charge Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,Charge Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1626153-1626157-1626166-1629013-1630173,1610612752,"Delon Wright, Karl-Anthony Towns, Cameron Payne, Landry Shamet, Precious Achiuwa","Wright, Towns, Payne, Shamet, Achiuwa",1626153-1626157-1626166-1629013-1630173,NYK,60.0,1,1.0,5.0,2.0,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,19.5,21.0,18.5,21.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5932000000000001,0.4,0.6,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626157-1628384-1628404-1628973,1610612752,"Delon Wright, Karl-Anthony Towns, OG Anunoby, Josh Hart, Jalen Brunson","Wright, Towns, Anunoby, Hart, Brunson",1626153-1626157-1628384-1628404-1628973,NYK,47.0,1,1.0,4.0,2.0,1,1.0,,3,,,,,,,1.0,1.0,,,4.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,4.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,91.91489361702128,9.0,29.0,9.0,29.0,,,,,,,,,,,,0.4045,,8.3,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4045,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626157-1628384-1628404-1629013,1610612752,"Delon Wright, Karl-Anthony Towns, OG Anunoby, Josh Hart, Landry Shamet","Wright, Towns, Anunoby, Hart, Shamet",1626153-1626157-1628384-1628404-1629013,NYK,898.0,3,15.0,-11.0,28.0,28,3.0,1.0,56,2.0,4.0,,,1.0,4.0,7.0,14.0,1.0,4.0,23.0,,,,2.0,,,4.0,1.0,,6.0,,12.0,,4.0,9.0,1.0,10.0,1.0,23.0,,0.25,0.25,0.5,,0.4722222222222222,,0.5227272727272727,,0.2222222222222222,0.5,,0.6428571428571429,0.1,,0.5,0.125,89.79955456570156,15.892857142857142,16.178571428571427,15.857142857142858,15.571428571428571,0.2222222222222222,0.5,0.5,0.2222222222222222,0.25,0.25,,,,0.4444444444444444,0.25,0.4975277777777778,,9.807142857142859,26.475,,2.0,5.0,6.0,,,,,5.0,11.0,8.0,,,,,,,,0.8333333333333334,0.5,0.2777777777777778,0.4,0.6666666666666666,,,,3.0,5.0,34.0,12.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,7.0,1.0,3.0,8.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.4,0.5714285714285714,0.14285714285714285,0.5,1.0,0.25,1.0,1.0,0.2777777777777778,0.6,0.6,0.6666666666666666,0.18181818181818182,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626157-1628384-1628404-1630540,1610612752,"Delon Wright, Karl-Anthony Towns, OG Anunoby, Josh Hart, Miles McBride","Wright, Towns, Anunoby, Hart, McBride",1626153-1626157-1628384-1628404-1630540,NYK,145.0,2,2.0,-2.0,6.0,5,,,11,1.0,2.0,,,,1.0,2.0,3.0,,1.0,5.0,,,,2.0,,,1.0,,,1.0,,2.0,,,1.0,,1.0,,5.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,1.0,,,,,109.24137931034484,11.833333333333334,14.8,11.833333333333334,14.8,0.5,0.5,0.5,0.25,,,,,,0.75,,0.5197375,,6.433333333333334,26.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,0.25,1.0,1.0,,,,,,7.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,2.0,3.0,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,1.0,,,,,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626157-1628404-1628969-1628973,1610612752,"Delon Wright, Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson","Wright, Towns, Hart, Bridges, Brunson",1626153-1626157-1628404-1628969-1628973,NYK,23.0,1,,,1.0,1,1.0,,2,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,125.21739130434781,19.0,4.0,19.0,4.0,,,,,,,,,,,,0.3849,,20.9,,1.0,,,,1.0,1.0,,2.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,0.3849,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626157-1628404-1629013-1630540,1610612752,"Delon Wright, Karl-Anthony Towns, Josh Hart, Landry Shamet, Miles McBride","Wright, Towns, Hart, Shamet, McBride",1626153-1626157-1628404-1629013-1630540,NYK,437.0,2,7.0,-7.0,12.0,14,2.0,1.0,26,4.0,4.0,1.0,1.0,1.0,3.0,5.0,8.0,1.0,3.0,15.0,1.0,1.0,2.0,2.0,3.0,,3.0,1.0,1.0,5.0,1.0,11.0,1.0,,3.0,1.0,4.0,,13.0,1.0,0.3333333333333333,0.3333333333333333,0.625,1.0,0.5909090909090909,1.0,0.625,1.0,0.2727272727272727,,0.5,0.5,0.2,0.5,,,85.67505720823799,18.083333333333332,15.714285714285714,17.083333333333332,15.428571428571429,0.36363636363636365,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6363636363636364,0.3333333333333333,0.5189318181818181,0.13333333333333333,5.4875,25.266666666666666,,1.0,4.0,2.0,,,,,2.0,2.0,3.0,,,,,,,,0.6666666666666666,,0.36363636363636365,0.25,0.25,,,,,,22.0,8.0,,,4.0,4.0,,,,1.0,,2.0,1.0,,1.0,,2.0,,3.0,4.0,,,,,2.0,,,,,,0.8,0.8,,,1.0,,,0.6666666666666666,,1.0,,,,,,0.16666666666666666,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1626166-1629013-1630173-1630574,1610612752,"Delon Wright, Cameron Payne, Landry Shamet, Precious Achiuwa, Ariel Hukporti","Wright, Payne, Shamet, Achiuwa, Hukporti",1626153-1626166-1629013-1630173-1630574,NYK,126.0,1,2.0,-4.0,3.0,4,4.0,1.0,7,,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,80.0,25.333333333333332,12.5,20.666666666666668,12.25,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.48266666666666663,,8.266666666666667,,,,2.0,,,,,,1.0,,,,,,,,,,0.5,1.0,0.6666666666666666,,,,,,,,4.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,0.3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1628384-1628404-1629011-1630540,1610612752,"Delon Wright, OG Anunoby, Josh Hart, Mitchell Robinson, Miles McBride","Wright, Anunoby, Hart, Robinson, McBride",1626153-1628384-1628404-1629011-1630540,NYK,26.0,1,,2.0,1.0,1,1.0,,2,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,110.76923076923076,20.0,6.0,20.0,6.0,1.0,1.0,1.0,,,,,,,1.0,,0.3739,,3.9,,1.0,,,,1.0,1.0,,2.0,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,0.3739,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1628404-1628969-1628973-1629011,1610612752,"Delon Wright, Josh Hart, Mikal Bridges, Jalen Brunson, Mitchell Robinson","Wright, Hart, Bridges, Brunson, Robinson",1626153-1628404-1628969-1628973-1629011,NYK,139.0,1,2.0,,5.0,6,4.0,1.0,11,2.0,2.0,1.0,1.0,,,2.0,3.0,,1.0,6.0,1.0,1.0,2.0,2.0,,2.0,,,,1.0,,2.0,,1.0,3.0,1.0,4.0,1.0,4.0,,,,0.6666666666666666,1.0,0.5,1.0,0.6,1.0,0.25,1.0,,1.0,0.5,,,0.5,113.95683453237409,10.6,14.333333333333334,10.4,14.333333333333334,0.5,1.0,1.0,,,,,1.0,1.0,0.75,,0.4941,0.3333333333333333,5.3,23.4,5.0,,1.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,6.0,5.0,1.0,0.6666666666666666,0.5,0.6,1.0,,0.25,,,0.4941,1.0,1.0,,,6.0,2.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,1.0,,1.0,1.0,,0.5,1.0,,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,1.0,0.4126,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
1626153-1628404-1628969-1630173-1630540,1610612752,"Delon Wright, Josh Hart, Mikal Bridges, Precious Achiuwa, Miles McBride","Wright, Hart, Bridges, Achiuwa, McBride",1626153-1628404-1628969-1630173-1630540,NYK,158.0,1,3.0,3.0,5.0,6,6.0,1.0,11,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,5.0,,2.0,3.0,1.0,4.0,,6.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,0.9,1.5,0.25,0.6666666666666666,,0.5,,,1.0,,100.25316455696202,12.8,15.666666666666666,11.6,12.166666666666666,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.55355,0.3333333333333333,5.866666666666667,24.9,5.0,1.0,2.0,2.0,2.0,3.0,2.0,9.0,,2.0,3.0,,9.0,5.0,,0.6666666666666666,0.875,0.9,,,0.5,0.5,0.5,0.55355,1.0,1.0,,,6.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,2.0,,,,,1.0,0.5,0.5,,,0.5,,,,,1.0,,,,,,0.4,0.5,,1.0,1.0,1.0,1.0,,0.7354,1.0,1.0,0.25,1.0,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,True
