EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,Charge Fouls Drawn,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,DefensiveGoaltends,Corner3PctBlocked,LongMidRangeAssists,LongMidRangePctAssisted,Loose Ball Fouls,SecondChanceTurnovers,BlockedShortMidRange,3SecondViolations,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Travels,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,BlockedLongMidRange,Technical Free Throw Trips,Transition Take Fouls,Transition Take Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
1626168-1627734-1628368-1628370-1628989,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Malik Monk, Kevin Huerter","Lyles, Sabonis, Fox, Monk, Huerter",1626168-1627734-1628368-1628370-1628989,SAC,173.0,3,3.0,1.0,6.0,6.0,1.0,12.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,7.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,1.5,0.8,1.5,0.75,1.0,1.0,1.0,1.0,0.75,1.0,99.88439306358381,13.833333333333334,15.0,11.5,12.833333333333334,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.4834125,0.4947,0.2,0.5,0.375,7.5,27.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628370-1629162,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Malik Monk, Jordan McLaughlin","Lyles, Sabonis, Fox, Monk, McLaughlin",1626168-1627734-1628368-1628370-1629162,SAC,125.0,1,2.0,2.0,5.0,4.0,,9.0,,1.0,2.0,,,3.0,1.0,2.0,1.0,8.0,6.0,,,,,2.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,8.0,,0.5,,0.5,0.7,,0.8,,0.4,,,,0.5,0.5,,103.67999999999999,14.4,13.25,14.4,12.75,,0.4,0.5,0.5,,,,,1.0,0.5,0.57811,,0.2,0.3333333333333333,,2.2333333333333334,27.95,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628370-1631099,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Malik Monk, Keegan Murray","Lyles, Sabonis, Fox, Monk, Murray",1626168-1627734-1628368-1628370-1631099,SAC,651.0,6,11.0,-7.0,19.0,24.0,3.0,43.0,5.0,4.0,10.0,,,7.0,4.0,11.0,6.0,22.0,29.0,,,6.0,6.0,10.0,4.0,,2.0,3.0,2.0,8.0,3.0,8.0,13.0,3.0,1.0,4.0,5.0,6.0,2.0,16.0,0.5,0.36363636363636365,,0.36363636363636365,0.4444444444444444,0.5,0.5238095238095238,0.75,0.6111111111111112,,,0.75,0.6,0.5833333333333334,0.6,95.11520737327189,19.36842105263158,11.791666666666666,18.42105263157895,11.166666666666666,0.2777777777777778,0.5555555555555556,0.4,0.4,0.5,,,,0.6666666666666666,0.4,0.5056852941176471,0.45805,0.1,0.2222222222222222,0.2727272727272727,8.571428571428571,26.972727272727273,22.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,5.0,,,0.5,1.0,0.2857142857142857,,0.05555555555555555,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,4.0,1.0,2.0,2.0,8.0,6.0,14.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,14.0,11.0,1.0,0.25,0.5,0.5,0.4,0.5384615384615384,1.0,0.5714285714285714,0.6,0.4,0.5,0.5,1.0,0.25,1.0,0.6666666666666666,1.0,0.1,0.2,0.2,0.05555555555555555,0.05555555555555555,0.1,1.0,0.1,0.7,0.2857142857142857,0.5380111111111111,0.6363636363636364,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628370-1631165,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Malik Monk, Keon Ellis","Lyles, Sabonis, Fox, Monk, Ellis",1626168-1627734-1628368-1628370-1631165,SAC,1272.0,7,21.0,-5.0,43.0,42.0,4.0,85.0,7.0,6.0,13.0,,1.0,18.0,8.0,21.0,3.0,51.0,56.0,,2.0,4.0,24.0,13.0,6.0,3.0,8.0,11.0,6.0,30.0,6.0,10.0,15.0,6.0,3.0,8.0,9.0,4.0,2.0,47.0,1.0,0.38095238095238093,,0.38095238095238093,0.6153846153846154,0.4,0.6538461538461539,0.4,0.5384615384615384,0.16666666666666666,0.2857142857142857,0.75,0.8571428571428571,0.6923076923076923,0.8,96.22641509433963,16.74418604651163,13.142857142857142,16.069767441860463,13.047619047619047,0.1794871794871795,0.3333333333333333,0.46153846153846156,0.5,1.0,0.2,,,0.7692307692307693,0.46153846153846156,0.5348128205128205,0.5251,0.05128205128205128,0.1111111111111111,0.0784313725490196,6.061111111111111,25.085714285714282,25.0,6.0,9.0,12.0,6.0,18.0,,3.0,2.0,17.0,2.0,4.0,0.25,0.25,0.6666666666666666,1.0,0.23076923076923078,0.6666666666666666,0.75,0.3333333333333333,10.0,2.0,3.0,4.0,2.0,8.0,3.0,1.0,3.0,2.0,3.0,,2.0,3.0,2.0,6.0,,10.0,,4.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,2.0,4.0,10.0,2.0,,,1.0,1.0,1.0,10.0,10.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,1.0,0.5,0.16666666666666666,0.3076923076923077,0.2631578947368421,,,0.5714285714285714,,0.75,,0.06666666666666667,0.5714285714285714,0.8,0.05128205128205128,0.20512820512820512,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5379444444444444,0.19607843137254902,0.23255813953488372,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.047619047619047616,0.1111111111111111,0.07692307692307693,0.3333333333333333,0.25,1.0,1.0,0.25,0.25,1.0,0.6,0.6666666666666666,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628370-201942,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Malik Monk, DeMar DeRozan","Lyles, Sabonis, Fox, Monk, DeRozan",1626168-1627734-1628368-1628370-201942,SAC,639.0,5,11.0,-4.0,22.0,23.0,2.0,45.0,7.0,1.0,9.0,1.0,1.0,8.0,2.0,12.0,1.0,15.0,19.0,1.0,1.0,5.0,6.0,9.0,1.0,,2.0,5.0,1.0,12.0,4.0,10.0,12.0,2.0,2.0,3.0,3.0,2.0,,10.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.35,1.25,0.35714285714285715,1.25,0.6,,,0.6666666666666666,0.8,0.625,1.0,101.40845070422534,15.181818181818182,13.26086956521739,14.454545454545455,12.173913043478262,0.35,0.45,0.1111111111111111,0.1111111111111111,1.0,0.5,1.0,1.0,0.6,0.1111111111111111,0.49886749999999996,0.3821,,,0.3333333333333333,8.8,25.3,6.0,,,4.0,6.0,2.0,,3.0,,3.0,,1.0,0.75,0.75,0.5,,,,,,4.0,,,4.0,1.0,3.0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,6.0,,1.0,1.0,6.0,,2.0,,3.0,2.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,6.0,4.0,1.0,0.3333333333333333,1.0,1.0,0.625,0.6,,0.5454545454545454,0.25,0.1,0.14285714285714285,,1.0,0.125,,0.5,0.5,,0.5714285714285714,0.5714285714285714,0.05,0.15,,,,0.75,0.3333333333333333,0.4972125,0.4,0.18181818181818182,,,,1.0,,,,1.0,3.0,,,,,0.75,,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628989-1631099,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Kevin Huerter, Keegan Murray","Lyles, Sabonis, Fox, Huerter, Murray",1626168-1627734-1628368-1628989-1631099,SAC,696.0,3,12.0,2.0,25.0,24.0,2.0,49.0,6.0,1.0,4.0,,,15.0,3.0,9.0,4.0,27.0,25.0,,,3.0,6.0,4.0,1.0,2.0,2.0,5.0,1.0,12.0,2.0,7.0,9.0,1.0,1.0,1.0,4.0,6.0,3.0,24.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.4791666666666667,1.0,0.5192307692307693,0.75,0.375,0.13333333333333333,0.16666666666666666,1.0,0.6666666666666666,0.7,0.6666666666666666,101.37931034482759,13.56,14.875,13.52,13.875,0.25,0.16666666666666666,0.25,0.25,1.0,,,,0.6666666666666666,0.25,0.5175375,0.6548,0.12,0.1875,0.1111111111111111,6.52,24.755555555555556,14.0,4.0,7.0,7.0,6.0,8.0,3.0,3.0,2.0,3.0,2.0,,0.42857142857142855,0.5,0.4666666666666667,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.5,10.0,2.0,3.0,2.0,2.0,5.0,,,2.0,1.0,1.0,1.0,4.0,7.0,,2.0,3.0,11.0,2.0,2.0,,5.0,,2.0,,4.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,11.0,10.0,1.0,,1.0,0.5714285714285714,0.4444444444444444,0.55,,0.7142857142857143,,0.3333333333333333,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.3333333333333333,0.4,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.6666666666666666,,0.2222222222222222,,0.4758611111111111,0.4074074074074074,0.4,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,,,0.5,0.5,0.5,0.4,0.5,0.5,1.0,1.0,,,,,,1.0,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628989-1631165,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Kevin Huerter, Keon Ellis","Lyles, Sabonis, Fox, Huerter, Ellis",1626168-1627734-1628368-1628989-1631165,SAC,296.0,4,5.0,-5.0,8.0,8.0,1.0,16.0,1.0,1.0,2.0,,,3.0,1.0,3.0,2.0,9.0,14.0,,,,,2.0,1.0,1.0,,1.0,,2.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,,0.3333333333333333,,0.3333333333333333,0.5833333333333334,,0.6428571428571429,,0.5,0.3333333333333333,1.0,0.5,,0.2,,77.83783783783784,18.625,18.375,16.75,16.625,0.16666666666666666,0.3333333333333333,0.5,0.5,,,,,0.5,0.5,0.5007916666666666,,0.14285714285714285,0.25,,14.200000000000001,25.599999999999998,4.0,,,2.0,2.0,2.0,3.0,1.0,,1.0,,,0.5,0.5,0.6666666666666666,,,,,,4.0,,,,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,5.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,5.0,4.0,,1.0,,1.0,1.25,1.25,,0.5,,0.5,0.3333333333333333,,,,1.0,1.0,,0.5,,,0.3333333333333333,0.16666666666666666,,,,0.5,1.0,0.50665,0.5555555555555556,0.5,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628989-1642269,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Kevin Huerter, Devin Carter","Lyles, Sabonis, Fox, Huerter, Carter",1626168-1627734-1628368-1628989-1642269,SAC,348.0,3,6.0,,12.0,12.0,,24.0,2.0,1.0,3.0,,,6.0,1.0,5.0,,13.0,13.0,,,,3.0,3.0,1.0,,1.0,4.0,1.0,9.0,1.0,4.0,4.0,1.0,,1.0,1.0,2.0,1.0,13.0,1.0,0.2,,0.2,0.5909090909090909,,0.5416666666666666,,0.45454545454545453,,,1.0,0.5,0.5714285714285714,0.5,99.3103448275862,15.25,13.75,15.25,11.75,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.7272727272727273,0.3333333333333333,0.5806,,0.08333333333333333,0.14285714285714285,,6.383333333333333,25.3,5.0,3.0,3.0,5.0,6.0,4.0,,3.0,2.0,3.0,,,0.6,0.6,0.8333333333333334,,0.2727272727272727,1.0,1.0,0.6666666666666666,9.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,5.0,5.0,1.0,4.0,,13.0,,,,3.0,,,,,,,1.0,,,,,,,,,,13.0,9.0,,0.25,,1.0,0.7222222222222222,0.7222222222222222,,0.6,,,,,,,,0.5,1.0,,0.5,0.5,0.09090909090909091,0.18181818181818182,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5978555555555556,1.0,0.75,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628989-201942,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Kevin Huerter, DeMar DeRozan","Lyles, Sabonis, Fox, Huerter, DeRozan",1626168-1627734-1628368-1628989-201942,SAC,430.0,3,7.0,3.0,13.0,14.0,1.0,27.0,2.0,1.0,1.0,,,9.0,2.0,3.0,1.0,19.0,16.0,,,,3.0,1.0,1.0,,1.0,5.0,,11.0,4.0,5.0,6.0,1.0,,2.0,1.0,1.0,1.0,19.0,0.5,0.6666666666666666,,0.6666666666666666,0.75,,0.7916666666666666,,0.25,,,0.5,0.8,0.5555555555555556,1.0,90.41860465116278,15.307692307692308,16.5,15.23076923076923,15.928571428571429,0.16666666666666666,0.08333333333333333,1.0,1.0,,,,,0.5833333333333334,1.0,0.5100250000000001,,0.08333333333333333,0.1111111111111111,,8.588888888888889,24.400000000000002,6.0,3.0,4.0,6.0,8.0,4.0,3.0,4.0,2.0,3.0,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.75,0.75,0.6666666666666666,4.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,2.0,2.0,1.0,1.0,,7.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,2.0,7.0,4.0,,1.0,,1.0,1.1666666666666667,1.1666666666666667,,0.25,0.3333333333333333,,0.25,,,,,,,,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,,,0.49565,0.3684210526315789,0.3076923076923077,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,1.0,,,1.0,0.5,0.5,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
1626168-1627734-1628368-1628989-203926,1610612758,"Trey Lyles, Domantas Sabonis, De'Aaron Fox, Kevin Huerter, Doug McDermott","Lyles, Sabonis, Fox, Huerter, McDermott",1626168-1627734-1628368-1628989-203926,SAC,55.0,1,1.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,,,,,,3.0,1.0,1.0,,1.0,1.5,,1.5,,1.0,,,,,0.3333333333333333,,52.36363636363637,22.0,33.0,22.0,32.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.4632,,,,,,27.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2025,2024-25,True
